id,Name,Country,group,Biome,AreaKM2,Longitude,Latitude,Intactness_A,Intactness_R,Amphibian,Mammal,Bird,Food_A,Nonfood_A,Food_V,Nonfood_V,Livestock,Pasture_A,W_available,W_withdrawal,Sediment,NPP_actual,NPP_potential,C_veg,C_veg_pot,Forest,Wetland,Soil_C,Soil_C_density,CEC,Soil_water,Soil_N
1983,Ogooue,Gabon,Deltas,Mangroves,2522.307,9.053057598,-1.0101494,0.793392579,0.756142105,55.15361139,98.84944049,354.64,81.70714235,7.546428634,297.267855,630.8392814,994.5148031,0.040990995,169.1989851,0.014638074,193.2002836,802.2673747,908.2160486,144.387612,120.6896552,0.000482441,0.811327976,152.47614,520.7556156,17.28883512,17,1.399999976
1984,Karaga,Russia,Deltas,Boreal Forests/Taiga,25.629,162.969427,59.14850207,0.864713743,0.873847734,0.625,11.57142857,107,0,0,0,0,357.6103694,0,0.323938299,0.00050038,1.785949671,348.9768384,354.6885539,0.460784314,3.488623237,0.018593366,0.086206897,46.83882928,674.0066934,59.97456493,23,2.410000086
1985,Rusakova,Russia,Deltas,Boreal Forests/Taiga,64.899,162.0478003,58.34854945,0.847759762,0.925147395,1,22.76388889,107.5,0,0,0,0,385.2868077,0,0.372560461,1.80E-05,0.010118173,379.5625,379.5625,2.048387097,9.25,0.324182463,0.179104478,96.04310345,638.4935867,64.72969121,22,8.149999619
1986,San Juan,Peru,Deltas,Deserts & Xeric Shrublands,108.985,-76.11458831,-13.48530474,0.62971637,0.620071802,0,25.37410072,127.2649002,3566.491371,943.7698276,2454.809841,2797.835106,8780.708803,0.02676203,0.143508078,0.115395118,1.548808234,291.3299367,49.57897772,2.341880342,2.411983348,0.145591887,0,49.19908142,243.6325273,14.82219061,9.066666667,0.321925919
1987,Piura,Peru,Deltas,Mangroves,36.939,-80.85729165,-5.555828396,0.712222544,0.787234258,0.14893617,39.89361702,155.0789122,171.9462449,55.56871513,3183.32017,1225.484866,470.0112617,0.032136623,0.121304018,0.268467261,8.04E-05,52.41858727,13.12045836,2.432432432,0.091387062,0.121645937,0,48.76652256,213.5429864,15.42986425,9,0.319999993
1988,Guayas,Ecuador,Deltas,Mangroves,431.492,-79.87232892,-2.560112993,0.844193824,0.835308812,0.247035573,18.8715415,263.25,9.419999862,0.120000005,329.2,281.6,0,0.042425657,0.833215177,0.634550299,2.06E-05,647.0764567,674.125,46.88073394,0.25,0.06790976,0.415841584,36.28599393,490.9125323,24.70146258,16,0.930000007
1989,Cayapas,Ecuador,Deltas,Mangroves,160.385,-78.98609396,1.20199337,0.890328644,0.830494008,14.703125,79.10416667,313,258.7500122,339.7500122,311.25,1007.700012,773.7776831,0.243863728,5.727200516,0.015323508,0.005677893,996.9329834,1048.3125,71.3597561,0,0.132699333,0.616352201,43.22439011,613.0620915,26.40102708,16,0.930000007
1990,Guapi,Colombia,Deltas,Mangroves,245.421,-77.84654526,2.629230404,0.869270121,0.775626101,22.80622837,111.8200692,328.5,29.19999924,0.5,893.2000122,254.5,3165.115664,0.155306064,2.670173024,0.006324718,0.005996835,1004.092651,1063.409729,76.61836735,96.5,0.162607182,0.128514056,31.97806463,925.9099643,24.55146857,10.8015873,0.904126963
1991,Tapaje,Colombia,Deltas,Mangroves,264.732,-77.99998013,2.595592108,0.816171707,0.673318028,21.21359223,103.3559871,290,199.9500008,96.64999962,922.6249695,1071.725037,3967.059621,0.170535773,2.09582466,0.003362496,0.000147235,954.9400482,1053.986084,83.19702602,96.5,0.189136434,0.290196078,64.02269675,808.3096317,22.7776204,6.043478261,0.523478242
1992,Patia,Colombia,Deltas,Mangroves,250.58,-78.34029219,2.550563855,0.793300934,0.588573401,20.32885906,95.47986577,259.0043599,0,0,0,0,0,0.091978354,3.449980416,0.007899488,0.650343173,1039.356445,1051.458252,61.09765625,0,0.074173569,0.770334928,91.74785541,492.3430056,24.34820269,6.77254902,0.582156843
1993,Sierpe,Costa Rica,Deltas,Mangroves,147.591,-83.57165857,8.836796712,0.78827541,0.725334491,31.05202312,89.67630058,398.3333333,124.100001,11.03333333,777.7999674,8504.100016,2234.637354,0.202898841,6.089309696,0.143443392,5.20633241,1173.81543,1261.569417,126.3443709,128.6666667,1.65E-06,0.734104046,89.09033379,380.5815412,24.19578853,17,1.399999976
1994,San Juan,Colombia,Deltas,Mangroves,528.798,-77.41939405,4.191114399,0.778685247,0.685002229,30.1280389,101.184765,315.25,20.34000015,0,383.0399902,0,4342.21765,0.033161642,13.06008592,0.077251433,218.8910561,896.970459,997.7395935,102.8834862,115.8,0.390223333,0.187399031,88.73449638,787.0948706,20.28306815,6,0.519999981
1995,?,Colombia,Deltas,Mangroves,179.935,-77.45931805,3.279996661,0.801107487,0.713332836,23.86057692,105.9903846,333,10.53800006,0,6515.812208,0,6132.068237,0.245582806,0.787866228,0.005702341,0.035831017,1005.058487,1091.069552,99.01648352,112.5898646,0.161125499,0.625,67.48737986,843.4218543,22.9705298,12.49707602,1.03976606
1996,Atrato,Colombia,Deltas,Mangroves,299.45,-76.94171156,8.055487419,0.803983908,0.737736768,31.68481375,139.6991404,444.6,50.82000046,0,833.3000122,0,11160.92565,0.045094438,79.49643712,0.09948886,1.25032284,958.651591,1078.606486,126.7730159,154.4,0.231230881,0.874213836,58.00696156,460.6432334,35.64141005,40,13.32999992
1997,Manzanares,Venezuela,Deltas,Mangroves,38.569,-64.14315023,10.45546871,0.660075232,0.577781255,12.70454545,147.25,406.1381921,136.0945537,40.98014469,1567.785749,65.26467821,3578.149242,0,0.145212436,0.032588742,7.908766465,606.206665,766.527771,1.452380952,0,0.308948173,0.727272727,31.30112028,224.2270195,18.00417827,15,0.400000006
1998,Essequibo,Guyana,Deltas,Tropical & Subtropical Moist Broadleaf Forests,630.647,-58.48724195,6.877382331,0.727763173,0.63673507,6.080645161,40.58736559,519.8571429,337.9875088,59.92499928,966.4625053,644.1125031,13754.8503,0.134964543,1.618926231,0.065445455,0.172178072,919.1789958,1083.171305,23.3498452,24.125,0.226257216,0.072289157,22.58211964,774.1625278,23.84859155,15.41317365,3.968443034
1999,?,Venezuela,Deltas,Mangroves,398.182,-62.90202764,10.44444598,0.776769321,0.657596806,16.11252654,150.8004246,435.75,16.97499943,14.60000038,914.9999847,632.7999878,117.6757812,0.001036702,0.378169072,0.031141185,1.31E-05,935.6757406,975.652771,77.41927711,144.75,0.281728756,0.680555556,131.986714,452.3784575,24.2009437,17,4.599999905
2000,Piranhas,Brazil,Deltas,Tropical & Subtropical Dry Broadleaf Forests,198.095,-36.70994069,-5.12006881,0.82172481,0.732873438,15.66666667,103.8787879,266.0343746,0,0,0,0,243.7982134,0.147857968,1.563989203,0.177853714,0.101942608,646.0724201,682.6667904,16.73134328,1,0.085465028,0.88317757,17.04884584,255.2959604,23.92168178,14,0.819999993
2001,Camaqua,Brazil,Deltas,"Tropical & Subtropical Grasslands, Savannas & Shrublands",72.159,-51.77227875,-31.23221827,0.636903861,0.609145621,21.42268041,60.90721649,313.0391208,719.7816382,92.22664847,1318.217973,1487.079032,32262.74553,0.101403891,8.623421585,0.478399653,0.274018656,661.8790418,712.2527317,93.65116279,36.54440348,0.112173504,0.99,34.55782819,443.0229645,20.506611,19,0.790000021
2002,Uruguay,Uruguay,Deltas,"Temperate Grasslands, Savannas & Shrublands",713.112,-58.14636673,-32.79059196,0.589122094,0.56819031,15.1839196,38.85829146,286.8571429,909.0899994,34.65000019,423.7500046,560.730014,21202.48393,0.337891746,144.5300356,0.727394408,192.4977659,663.2369537,730.5902863,16.757259,4,0.224151844,0.196743555,66.77572887,367.3746825,29.68529291,14.71868132,1.54506596
2003,Cauto,Cuba,Deltas,Flooded Grasslands & Savannas,215.127,-77.16394016,20.6095608,0.615492583,0.496223659,5.669172932,27.21052632,191,31.40000033,0.949999988,3150.799927,898.3499756,5926.651561,0.295785531,0.177130658,0.145132733,22.69744003,601.7073287,743.465713,34.3974359,64,0.097711498,1,51.93398682,401.9474912,39.94107351,9,0.460000008
2004,Agabama,Cuba,Deltas,Mangroves,19.222,-79.83997374,21.69844968,0.613137233,0.508049814,9.16,30.52,195.7663252,3.254340504,3.4233974,1295.100781,240.2717691,55017.19588,0,0.121994527,0.008790773,0.000934731,563.58105,974.7639,0,0,0.183679391,0,31.08835878,324.7402597,32.68506494,17,1.860000014
2005,Trinity,United States of America,Deltas,"Tropical & Subtropical Grasslands, Savannas & Shrublands",126.442,-94.75736912,29.82719104,0.476026286,0.459105536,24.26285714,42.37142857,227.2072982,34.83333397,1.099999984,1504.43335,4344.699951,6915.905306,0.09074038,9.411029916,3.19059481,2.208030334,521.6252441,605.9953817,68.73333333,48,0.096774828,0.409883721,119.8205128,749.3071985,42.27326914,16,3.269999981
2006,Pascaguola,United States of America,Deltas,"Temperate Grasslands, Savannas & Shrublands",144.426,-88.5834542,30.42684358,0.65883235,0.641227098,28.34871795,37.82051282,209.3374875,3.76666673,0,1501.866618,0,4232.741695,0.034927431,7.476515809,0.33076344,1.784400071,504.8403168,626.958374,43.79532164,128,0,0.513671875,221.8864865,1311.994458,60.93982581,18,1.139999986
2007,Escambia,United States of America,Deltas,"Temperate Grasslands, Savannas & Shrublands",54.029,-87.21669168,30.58968818,0.770781001,0.731185251,38.32394366,45.3943662,206.8092634,79.4511213,59.24411385,3806.699458,2016.150055,2113.816827,0.013883166,6.555851294,0.19577222,2.469361909,472.6620418,599.8026499,72.38709677,128,0,0.647260274,184.9710145,954.2504488,39.96768402,13,0.949999988
2008,Suwannee,United States of America,Deltas,"Temperate Grasslands, Savannas & Shrublands",24.359,-83.13558179,29.30152448,0.70814864,0.686068338,24.96875,39.375,205.7665279,0,0,0,0,4832.269169,0,9.877332206,1.179019211,10.82219072,505.9347534,558.986084,58.20689655,0,0.317419142,0.5625,216.5714286,817.8184282,53.34688347,23,1.840000033
2009,Altamaha,United States of America,Deltas,"Temperate Grasslands, Savannas & Shrublands",443.783,-81.38610897,31.27126099,0.727254833,0.716688187,35.77124183,42.99346405,214.1666667,10.08333333,0,509.5833232,0,1569.059759,0,3.016062299,0.513968226,0.011599159,515.4992358,599.1432484,23.59848485,42.66666667,0.001242914,0.647477064,239.4510779,860.9542144,51.95451167,18.94290657,1.809463689
2010,Albany,Canada,Deltas,Boreal Forests/Taiga,705.51,-81.73305285,52.27494786,1.00174268,0.904425358,4.989489489,29.72297297,107.5,0,0,0,0,174.4300256,0.000510897,10.48431052,0.002184872,5.435304053,504.4280161,546.8888878,22.20221843,26.4,0.008764226,0.709571678,127.6677059,775.8902092,76.26313614,45,16.11000061
2011,Attawapiskat,Canada,Deltas,Boreal Forests/Taiga,1112.43,-82.62243431,52.88234886,0.984034821,0.933640475,3.851332398,31.114072,98.92307692,0,0,0,0,475.7672467,0,7.036937117,0.004911042,0.341343674,555.1418235,559.83839,28.39205156,33,0.009599531,0.743508084,125.2182485,791.4277006,79.90602902,45,16.11000061
2012,Severn,Canada,Deltas,Boreal Forests/Taiga,76.483,-87.54555832,56.02677707,0.980575126,0.963043857,0.4625,8.9,93,0,0,0,0,764.913114,0,3.21710386,0.001635671,0.317142049,461.7969279,500.4846591,2.942446043,33,0,0.733974359,69.84170698,901.5669893,65.83647478,15,1.399999976
2013,Stikine,United States of America,Deltas,Temperate Conifer Forests,231.163,-132.4226882,56.63362553,0.839213403,0.871484019,1.130612245,13.05102041,121,0,0,0,0,0,0,2.866171461,5.90E-05,34.46178322,468.244873,479.3611145,5.462850467,39.5,0.003111155,0.414271047,105.1498638,1052.116388,41.21973531,28,3.519999981
2014,Skagit,United States of America,Deltas,Temperate Conifer Forests,102.361,-122.4052455,48.33364237,0.597692828,0.579557216,6.365168539,39.89325843,181.6636175,524.1999817,3.150000095,5421.449951,346.25,20372.84317,0.045929468,5.056758216,0.197037476,6.757880657,523.9798988,614.7552278,59.68831169,372,0.075302794,0.667630058,91.17307692,690.4815647,33.68435252,16,3.690000057
2015,Balsas,Mexico,Deltas,Tropical & Subtropical Dry Broadleaf Forests,71.793,-102.1739642,17.97088516,0.72701583,0.670717819,9.918604651,93.02325581,267.5363752,3281.546653,5.324442688,474.5012743,101.4096169,21480.63535,0.192829302,22.41807602,0.049253591,2.718716457,574.4849509,587.5111118,82.28378378,149.1702632,0.111480572,0,27.30573732,321.1700508,17.80964467,15,0.400000006
2016,Hansthal,India,Deltas,Flooded Grasslands & Savannas,1008.894,70.38951051,23.06515476,0.797825401,0.678288544,4.361305361,44.20512821,292.7,14.16428593,21.21428599,342.400007,116.8571429,5354.958617,0.00080822,0.346240297,0.21832891,148.7223162,409.2788837,409.3579102,28.140681,0.714285714,0.044060548,0.853043478,19.406915,205.2632741,27.40079706,17.82292558,1.335201046
2017,Tanintharyi,Myanmar,Deltas,Tropical & Subtropical Moist Broadleaf Forests,1095.38,98.69050398,12.31971345,0.818501566,0.79010923,18.763178,78.9289534,400.9090909,1855.853846,706.253854,710.9230675,914.4230769,21840.27927,0.008220355,12.50681938,0.040200771,42.11823011,770.4384715,1000.269679,89.62774363,117.8571429,0.001070136,0.514756944,60.16905668,288.0871346,18.96160846,12,1.100000024
2018,Nanliu,China,Deltas,Tropical & Subtropical Moist Broadleaf Forests,308.128,109.141173,21.65956377,0.555514713,0.555328278,15.25647668,56.88341969,314,2874.100012,423.0749969,1998.399963,2214.75,167438.9764,0.013284966,5.649243281,1.023031406,16.53624384,442.5462646,504.5879618,15.21940299,180,0,0.338753388,44.58022934,275.078637,13.82153779,19.13114754,2.218688483
2019,Yingzai,China,Deltas,Tropical & Subtropical Moist Broadleaf Forests,97.412,109.9630438,21.4636476,0.598708819,0.592913255,15.36885246,46.10655738,315.1686041,4239.830741,206.3651605,2062.59327,2417.233265,131036.6835,0.42596052,3.070953904,0.425500241,14.54982118,675.9908216,769.5631301,47.3364486,45.34676193,0.014463491,0.524590164,51.35831802,263.237525,14.5489022,17.61616162,1.289898972
2020,Tapi,Thailand,Deltas,Tropical & Subtropical Moist Broadleaf Forests,179.058,99.29139869,9.173090763,0.689055122,0.663380604,20.3287037,88.23148148,334.4506359,424.2999878,967.7000122,504.8999939,689.8000183,7968.350885,0.009013176,11.97999412,0.281241071,73.22644362,649.9826965,1053.333374,94.50549451,180,0.001006182,0.401015228,79.71938776,287.0863777,18.03684211,14.5257732,1.529793849
2021,Nha Be,Vietnam,Deltas,Mangroves,1042.279,106.8339102,10.53825902,0.759538057,0.718590877,12.53026634,59.62146893,342.7,1274.358324,210.2083317,1503.350011,5678.675008,6274.400853,0.001160024,12.99079585,1.98086079,280.1558538,733.1672546,886.4263916,34.26252319,49.875,0.001719047,0,30.45029502,263.9778769,27.37294953,15.47961839,0.758170009
2022,Ma,Vietnam,Deltas,Tropical & Subtropical Moist Broadleaf Forests,477.816,105.8614997,19.88527573,0.474410762,0.548467264,15.71021776,71.08040201,352.25,7528.328613,247.6857148,1154.785706,2203.714303,145636.8618,0.000559115,9.696148991,0.608694649,132.5454363,826.4462803,1012.327384,6.294797688,52.5,0.008270598,0,28.04112311,239.7887497,16.88447775,16,1.070000052
2023,East,China,Deltas,Tropical & Subtropical Moist Broadleaf Forests,701.938,113.6557916,23.02686083,0.580929561,0.54033301,20.3681257,61.92255892,338.25,1672.212524,43.26249921,4193.949982,2752.849991,45949.76743,0.024207981,39.21822925,5.700171776,89.4386582,501.3505211,563.4583282,15.45795602,67.78125,0.000279698,0.664473684,39.58647721,334.7179487,16.56290064,17.7372549,1.357137233
2024,Han Jiang,China,Deltas,Tropical & Subtropical Moist Broadleaf Forests,772.937,116.7633032,23.51520706,0.558671289,0.530541633,13.81624365,55.20913706,332.6666667,2294.774973,55.69166611,2666.716649,3254.075022,49817.06199,0.00575454,14.56126508,1.280029082,184.5218851,476.6191372,484.4722222,16.84422404,120,0.2342379,0,40.60383912,233.954593,14.36832783,18.19946809,1.725744651
2025,Jiulong Jiang,China,Deltas,Tropical & Subtropical Moist Broadleaf Forests,122.139,117.8645468,24.45134354,0.586020301,0.482244949,18.48701299,55.65584416,339,2346.25,18.69999933,2919.400024,3614.699951,43320.89461,0.017863028,9.309232715,1.122624623,113.4154913,559.8048391,624.1608053,3.339416058,90,0.049619117,0.929824561,39.01342738,256.1434263,20.14342629,16.81132075,1.212830172
2026,Luanhe,China,Deltas,Temperate Broadleaf & Mixed Forests,351.306,119.159176,39.41349257,0.585928421,0.559755922,6.620754717,28.78301887,168.25,3190.928571,119.3571409,3027.271432,1169.585693,69487.58266,0.096539001,0.707812864,4.08483456,10.39292564,474.4281799,497.1666565,4.743073593,59.16666667,0,0.502824859,38.38666175,204.2101711,19.34327421,16.171875,0.790803576
2027,Razdolnaya,Russia,Deltas,Flooded Grasslands & Savannas,180.053,131.8365291,43.4466134,0.555210466,0.551923478,8.720689655,59.31724138,211.5,8.475000381,0,341.0499878,0,3209.905102,0.249116145,1.885519247,0.302744799,12.43055106,483.8479614,598.2222137,7.46752988,71,0.7036672,0,82.03546381,818.2317866,32.02017485,20.09090909,2.752867085
2028,Poronay,Russia,Deltas,Boreal Forests/Taiga,103.456,143.1905358,49.3017904,0.701107513,0.647427946,3.967391304,33.94021739,161.5,0,0,0,0,84.23989593,0.011964356,2.282106773,0.011231218,1.066306795,517.2905911,525.3703973,4.15625,13.12143139,0.855318847,1,131.2962981,720.1046555,48.68119181,33.95027624,9.652541777
2029,?,Russia,Deltas,Tundra,24.837,163.6039337,60.01659713,0.878806752,0.953063212,1,20.3559322,103,0,0,0,0,346.5315186,0,0.578498624,2.25E-05,0.008648911,358.2024915,358.2024915,2.038461538,28.12384724,0.26266529,0,283.1854487,745.9845422,52.25802616,22,4.75
2030,Sungai Kinabatangan,Malaysia,Deltas,Mangroves,351.113,118.4575141,5.701591105,0.719431658,0.610618256,12.78985507,99.63768116,359.5,23.72499979,240.8499954,150.0999985,629.0750046,920.0756017,0.002571559,23.690496,0.08115288,9.54E-05,897.2480469,1063.625,201.3170391,225,0.429910658,1,202.1249327,567.2198023,27.71452505,17,1.870000005
2031,?,Indonesia,Deltas,Mangroves,1346.222,117.4577788,3.477465886,0.724682569,0.650742622,3.564362714,43.44514902,337.4615385,126.1571415,21.64999987,795.4928491,406.3642883,8117.772572,0.00220424,4.001896422,0.105690909,0.120321316,1039.684717,1122.819421,87.5266035,90,0.522605111,0,68.00238298,632.9142618,24.33193922,16.70554493,1.252772447
2032,?,Indonesia,Deltas,Mangroves,76.36,98.2295857,4.428248382,0.662117167,0.554721112,28.60674157,101.8764045,383.6652773,608.1196245,982.1363331,710.3714548,1017.234238,16127.10586,0.011739339,4.281336921,0.157252653,64.39949671,806.6500934,1190.430815,163.6363636,175.1052674,0.076442726,0,116.7657192,609.6978417,28.10311751,19,1.639999986
2033,Musi,Indonesia,Deltas,Tropical & Subtropical Moist Broadleaf Forests,1877.666,104.9433195,-2.58511435,0.646785558,0.483264917,26.37716106,108.7929936,386.6111111,2371.623803,2341.276202,1141.68094,837.2380981,7090.817742,0.006691228,32.02020764,1.851825737,960.8628771,612.3256167,1096.492065,87.81152242,225,0.108485226,0.717391304,103.5956071,922.4627846,18.01359146,17,1.399999976
2034,Bol'shaya,Russia,Deltas,Boreal Forests/Taiga,122.515,156.2795549,52.78010014,0.811093607,0.869800396,1,23.47457627,115.5221195,0,0,0,0,82.48420562,0,5.436450737,0.003192408,12.98267841,371.3736877,387.8263855,3.34729064,16.5,0.107638652,1,139.4411765,750.6497738,46.26033183,22,3.460000038
2035,Kasari,Estonia,Deltas,Temperate Broadleaf & Mixed Forests,34.993,23.80229145,58.75753256,0.593888758,0.543027702,4.050632911,41.89873418,201.7563464,224.058371,60.44765545,551.6984901,465.5497596,3752.445954,0.123073566,0.654334016,0.0354862,1.035223835,463.9261584,556.248648,3.286764706,36.84288976,0.02282601,1,58.01387637,876.9597099,41.37469782,24.85294118,5.377352851
2036,Fraser,Canada,Deltas,Temperate Conifer Forests,268.152,-123.1036411,49.15696362,0.571855887,0.459922178,1.899791232,15.62421712,188.5,132.6399969,77.37999786,2278.220032,210.2599976,17734.65371,0.063840576,8.727973097,0.712231413,74.10609571,370.4558105,624.340271,3.050600962,63.2,0.027489237,0,145.0803548,702.7675301,30.34713744,18,2.319999933
2037,Kaveri,India,Deltas,Tropical & Subtropical Dry Broadleaf Forests,7258.766,79.5208324,10.8247203,0.495652073,0.560863857,17.93457619,48.94036591,235.3380282,7177.782118,297.791665,921.6214221,883.1952364,86511.33648,0.003986049,33.9408384,22.4398807,25.7472294,534.4276878,603.0949631,10.72073867,46.43373494,0.543660418,0.112392987,26.35541782,265.1545257,28.40299899,16.1570565,0.650055804
2038,Benin,Nigeria,Deltas,Mangroves,1356.465,5.301081187,5.799673199,0.784120637,0.625534839,29.27363807,79.492799,343.0769231,176.3647057,119.964705,449.3411722,244.7705904,3679.413929,0,14.83895282,0.283950835,10.79024298,708.6576287,837.5653507,176.4790765,164.7058824,3.28E-05,0.747150997,71.28165131,309.324717,17.70015051,17,1.860250004
2039,Damerdjog,Djibouti,Deltas,Deserts & Xeric Shrublands,15.621,43.22264359,11.47895311,0.596186227,0.522920516,4,42.83333333,215.9345851,1958.94999,16.23651511,273.2668285,1299.138658,8231.162229,0.413149416,0.150184192,0.0173476,5.43E-05,203.2862549,214.2361145,1.066666667,0.96210705,0.000456775,0,39.36842105,125.7725753,19.45150502,9,0.319999993
2040,Mania,Madagascar,Deltas,Tropical & Subtropical Dry Broadleaf Forests,434.416,44.45120333,-19.69428987,0.683416037,0.595379265,4.554104478,25.44402985,147.5,238.7666658,11.54999987,413.4166667,362.2833405,8789.456951,0.16104275,12.05449584,1.97681695,21.88560918,545.0724691,676.337972,45.3163482,80.2,0.574735505,0.432270916,79.96002222,325.7418863,27.599421,15.32631579,0.894947386
2041,Copper,United States of America,Deltas,Temperate Conifer Forests,1061.53,-145.1527278,60.38327458,0.774096944,0.821711164,0.693327974,22.33400322,117.5555556,0,0,0,0,436.8917101,0,12.64303212,0.025690504,23.5645766,420.5146179,434.1349182,1.654043438,7.043478261,0.431749658,0.629347826,80.04381694,1284.946012,57.73044585,17.78107811,1.623960376
2042,Mobile,United States of America,Deltas,"Temperate Grasslands, Savannas & Shrublands",598.215,-87.97035509,30.84730093,0.733216622,0.730893023,30.72435105,38.98393078,205.7142857,6.712500215,2.06250003,608.7624969,790.375,2873.904308,0.002009118,56.7222007,0.0744878,20.88048626,536.8279027,614.0396816,95.64639321,120,0.000760277,0.486459709,146.8194254,1029.221554,36.22237405,18,1.139999986
2043,Parnaiba,Brazil,Deltas,Tropical & Subtropical Moist Broadleaf Forests,760.498,-41.85697091,-2.835611639,0.777441415,0.709166334,21.78299776,99.901566,299.4285714,581.8624954,66.10000157,1223.16251,293.4500046,34221.1298,0.077308466,83.83045245,0.337470454,367.3997228,614.2834385,665.2182443,45.82603093,56.14285714,0.00024986,0.814285714,22.49460656,243.1699083,17.86685642,15.70616687,1.053349507
2044,La Biche,Canada,Deltas,Boreal Forests/Taiga,996.15,-111.0974165,58.51349034,0.922702924,0.863969122,2.876923077,37.97239819,146.1,0,0,0,0,488.7148771,0.066903557,16.93054282,0.333217494,49.06437882,516.7386693,526.6230178,14.80062305,28.5,0,0.747364865,132.3594141,546.3773028,49.97325626,14,1.600000024
2045,Nizh. Vyg,Russia,Deltas,Boreal Forests/Taiga,48.378,34.72647752,64.50417915,0.845441063,0.871786003,2.8828125,30.875,148.1270696,0,0,0,0,631.5729606,0,7.953251708,0.048914058,1.43E-06,492.7120098,523.0983121,25.80092593,32.81484887,0.656553966,0.168224299,116.2815534,1032.570808,38.38903961,26.824,5.955520096
2046,Pechora,Russia,Deltas,Tundra,3400.267,53.33313813,67.94069663,0.874377649,0.943574501,0.911174785,22.18252149,70.08333333,0.107843137,0,21.90196078,0,94.94463806,0,92.24081822,0.071686975,108.1699182,306.6494459,337.0054103,3.230963353,24.58823529,0.332305099,0.856254856,110.9373956,771.8347084,56.82180643,17.84508635,2.448047877
2047,Purari,Papua New Guinea,Deltas,Tropical & Subtropical Moist Broadleaf Forests,1542.131,145.0562468,-7.66795974,0.753545299,0.713801439,14.35365184,36.79516749,250.8571429,0,0,0,0,113.6313983,0,62.70288282,0.0737786,361.5106532,1072.634292,1095.944436,196.573724,211.7647059,0.391599995,0.996062992,182.8773914,658.4648347,21.00125251,17.99392467,1.33839611
2048,Fly,Papua New Guinea,Deltas,Mangroves,3205.533,143.4015167,-8.457125282,0.750913959,0.732045453,0.917967716,9.365969833,213.71875,9.686486734,1.335135125,127.5729717,43.50270369,16.02894188,0.001408384,2.281905581,8.13E-05,0.755097755,1012.045272,1039.356734,43.77501516,53.28947368,0.250404833,0.497225892,172.6072382,584.4947577,25.79107231,20.81237911,1.2094778
2049,Selenga,Russia,Deltas,Temperate Conifer Forests,966.417,106.552318,52.21433614,0.71622975,0.6864543,2.552818829,54.00054735,208.1,63.31666568,0.438888881,164.6944427,271.0944451,1806.857543,0.045122184,20.25258435,0.389885135,39.68122325,443.6429234,468.6406269,4.140712946,7.055555556,0.409970476,0.001861042,117.1198552,659.1496338,46.56919738,18.11317704,2.037687983
2050,Yenisey,Russia,Deltas,Tundra,6470.452,83.01622561,70.41140831,0.973356186,0.979775577,0,6.77758358,49.359375,0,0,0,0,379.5484397,0,0.520641594,9.41E-05,175.2292373,272.7943013,272.7943013,1.873777412,2.321428571,0.011783321,0.388316306,127.2147124,847.4055779,72.74596891,16.97381512,2.033756362
2051,Manambolo,Madagascar,Deltas,Tropical & Subtropical Dry Broadleaf Forests,236.53,44.37260057,-19.21873375,0.618000661,0.526891986,5.269624573,21.47098976,143.5,532.1666667,38.23333359,591.1333415,521.2333374,7321.21668,0.814144939,0.38890384,0.019799988,31.94791797,564.4165446,664.4351807,100.8828125,117.3333333,0.002000159,0.241134752,65.9180374,364.457979,21.43071536,18,1.100000024
2052,Sofia,Madagascar,Deltas,Tropical & Subtropical Dry Broadleaf Forests,196.963,47.24809924,-15.44207627,0.612799383,0.518444566,5.156779661,21.38559322,134.5,220.3499947,5.449999988,193.5500031,890.3500366,14219.60318,0.284242854,18.81822069,0.294590502,156.3789529,581.5819702,769.805542,103.3719807,176,7.80E-05,0.334782609,59.63233089,343.5109197,22.30636727,17.30526316,1.088000032
2053,?,Madagascar,Deltas,Tropical & Subtropical Dry Broadleaf Forests,54.049,47.03585636,-15.51372884,0.741121456,0.637932358,1.338235294,21.23529412,142.1719064,1.805332662,4.015093089,12.70366156,1136.966516,8017.620875,0.018921922,3.447604561,0.379223517,1.21E-05,621.1098815,734.3131737,44.6,133.0662361,2.27E-05,0.463768116,84.80808577,305.7061688,33.93993506,17.8125,1.091562521
2054,Ural,Kazakhstan,Deltas,Deserts & Xeric Shrublands,591.816,51.78440627,46.94643182,0.509165813,0.492925069,1.916083916,30.59340659,150,19.48999968,11.03000011,563.6100098,90.71999969,4468.943252,0.473035797,0.140334072,0.036345926,150.315351,149.5637512,159.361112,1.346281465,1.34000001,1.61E-05,0.004464286,34.27023364,608.9728689,38.99455703,19,2.171654383
2055,Don,Russia,Deltas,"Temperate Grasslands, Savannas & Shrublands",582.948,39.40686885,47.17866504,0.587835652,0.566776415,4.643931795,37.82547643,180,1445.03751,306.1500015,384.6500015,380.5999985,6811.941751,0.13378732,10.23498568,0.215208524,515.3205926,399.1597519,553.1753311,6.480299539,2.625,0.00010535,0.063854048,84.43416659,864.3005357,34.05485862,15.04213772,1.544851006
2056,Buyuk Menderes,Turkey,Deltas,"Mediterranean Forests, Woodlands & Scrub",55.794,27.21942763,37.52150263,0.553635683,0.552601429,4.283950617,40.12345679,192.3103666,2337.449951,86.74999809,1732.200012,4020.800049,4334.239646,0,5.682920579,2.017094301,186.4840018,423.3076572,460.4063119,9.753424658,5.88573737,6.02E-05,0.987654321,20.89534187,369.29718,31.64099783,17,2.119999886
